USF Bull Runner_5,USF Bull Runner_418,28.065787,-82.412041,USF Bull Runner_426,28.065759,-82.409847,,,,,,
532,FALSE,FALSE,5033408550304,1468939895000,28.064466,-82.407999,-9,7,359.899994,9,10,gps
533,FALSE,FALSE,5034395391344,1468939896000,28.064526,-82.40801,-9,7,0.3,9,10,gps
534,FALSE,FALSE,5035391891136,1468939897000,28.064592,-82.408018,-8,6.75,0.2,9,10,gps
535,FALSE,FALSE,5035391891136,1468939897000,28.064592,-82.408018,-8,6.75,0.2,9,10,gps
536,FALSE,FALSE,5036394375562,1468939898000,28.064659,-82.408014,-8,6.5,0.1,9,10,gps
537,FALSE,FALSE,5036394375562,1468939898000,28.064659,-82.408014,-8,6.5,0.1,9,10,gps
538,FALSE,FALSE,5037398513375,1468939899000,28.064712,-82.408014,-7,6,0.1,9,10,gps
539,FALSE,FALSE,5037398513375,1468939899000,28.064712,-82.408014,-7,6,0.1,9,10,gps
540,FALSE,FALSE,5038400203687,1468939900000,28.064758,-82.408015,-6,5.5,0.2,9,10,gps
541,FALSE,FALSE,5038400203687,1468939900000,28.064758,-82.408015,-6,5.5,0.2,9,10,gps
542,FALSE,FALSE,5039398755666,1468939901000,28.064805,-82.408018,-6,5,359.600006,9,10,gps
543,FALSE,FALSE,5040392787488,1468939902000,28.064852,-82.408023,-7,5,359.299988,9,10,gps
544,FALSE,FALSE,5040392787488,1468939902000,28.064852,-82.408023,-7,5,359.299988,9,10,gps
545,FALSE,FALSE,5041395846550,1468939903000,28.064895,-82.408027,-6,5,356.5,9,11,gps
546,FALSE,FALSE,5041395846550,1468939903000,28.064895,-82.408027,-6,5,356.5,9,11,gps
547,TRUE,FALSE,5042398959519,1468939904000,28.064942,-82.408036,-6,5.25,352.799988,9,11,gps
548,TRUE,FALSE,5042398959519,1468939904000,28.064942,-82.408036,-6,5.25,352.799988,9,11,gps
549,TRUE,FALSE,5043395108841,1468939905000,28.064992,-82.408043,-6,5.5,352.899994,10,11,gps
550,TRUE,FALSE,5044392710143,1468939906000,28.065037,-82.408052,-6,5.75,351.100006,9,11,gps
551,TRUE,FALSE,5044392710143,1468939906000,28.065037,-82.408052,-6,5.75,351.100006,9,11,gps
552,TRUE,FALSE,5045393237903,1468939907000,28.065089,-82.408062,-6,5.5,352.600006,9,11,gps
553,TRUE,FALSE,5045393237903,1468939907000,28.065089,-82.408062,-6,5.5,352.600006,9,11,gps
554,TRUE,FALSE,5046393477747,1468939908000,28.065142,-82.408061,-5,5.25,356.200012,9,11,gps
555,TRUE,FALSE,5046393477747,1468939908000,28.065142,-82.408061,-5,5.25,356.200012,9,11,gps
556,TRUE,FALSE,5046393477747,1468939908000,28.065142,-82.408061,-5,5.25,356.200012,9,11,gps
557,TRUE,FALSE,5046393477747,1468939908000,28.065142,-82.408061,-5,5.25,356.200012,9,11,gps
558,TRUE,FALSE,5047394858214,1468939909000,28.065183,-82.408068,-5,5,358,9,11,gps
559,TRUE,FALSE,5047394858214,1468939909000,28.065183,-82.408068,-5,5,358,9,11,gps
560,TRUE,FALSE,5048392463631,1468939910000,28.065211,-82.408064,-4,4.5,1.2,9,11,gps
561,TRUE,FALSE,5049388690454,1468939911000,28.065247,-82.408058,-4,4.25,1.2,9,11,gps
562,TRUE,FALSE,5049388690454,1468939911000,28.065247,-82.408058,-4,4.25,1.2,9,11,gps
563,TRUE,FALSE,5050392007276,1468939912000,28.065276,-82.408054,-4,3.5,1.7,10,11,gps
564,TRUE,FALSE,5050392007276,1468939912000,28.065276,-82.408054,-4,3.5,1.7,10,11,gps
565,TRUE,FALSE,5051393136026,1468939913000,28.065294,-82.408042,-4,2.5,12.9,10,11,gps
566,TRUE,FALSE,5051393136026,1468939913000,28.065294,-82.408042,-4,2.5,12.9,10,11,gps
567,TRUE,FALSE,5052393601077,1468939914000,28.065306,-82.408043,-4,1.5,3.7,10,11,gps
568,TRUE,FALSE,5052393601077,1468939914000,28.065306,-82.408043,-4,1.5,3.7,10,11,gps
569,TRUE,FALSE,5053392013421,1468939915000,28.065313,-82.40805,-4,0.75,348.100006,10,11,gps
570,TRUE,FALSE,5054392107431,1468939916000,28.065318,-82.408046,-3,0.25,348.100006,10,11,gps
571,TRUE,FALSE,5054392107431,1468939916000,28.065318,-82.408046,-3,0.25,348.100006,10,11,gps
572,TRUE,FALSE,5055397307430,1468939917000,28.065313,-82.408046,-3,0,0,10,11,gps
573,TRUE,FALSE,5055397307430,1468939917000,28.065313,-82.408046,-3,0,0,10,11,gps
574,TRUE,FALSE,5056395185607,1468939918000,28.065303,-82.408052,-3,0,0,10,11,gps
575,TRUE,FALSE,5057392578106,1468939919000,28.065309,-82.408056,-3,0,0,9,11,gps
576,TRUE,FALSE,5057392578106,1468939919000,28.065309,-82.408056,-3,0,0,9,11,gps
577,TRUE,FALSE,5058394145815,1468939920000,28.065305,-82.408055,-3,0,0,9,11,gps
578,TRUE,FALSE,5058394145815,1468939920000,28.065305,-82.408055,-3,0,0,9,11,gps
579,TRUE,FALSE,5059396052064,1468939921000,28.065305,-82.408058,-2,0,0,9,11,gps
580,TRUE,FALSE,5059396052064,1468939921000,28.065305,-82.408058,-2,0,0,9,11,gps
581,TRUE,FALSE,5060392919408,1468939922000,28.065303,-82.408057,-2,0,0,9,11,gps
582,TRUE,FALSE,5061398407637,1468939923000,28.065303,-82.408057,-1,0,0,9,11,gps
583,TRUE,FALSE,5061398407637,1468939923000,28.065303,-82.408057,-1,0,0,9,11,gps
584,TRUE,FALSE,5062397907113,1468939924000,28.065299,-82.408056,-1,0,0,9,11,gps
585,TRUE,FALSE,5063391123990,1468939925000,28.065298,-82.408055,-1,0,0,9,11,gps
586,TRUE,FALSE,5063391123990,1468939925000,28.065298,-82.408055,-1,0,0,9,11,gps
587,TRUE,FALSE,5064396096906,1468939926000,28.065297,-82.408053,-1,0,0,9,11,gps
588,TRUE,FALSE,5064396096906,1468939926000,28.065297,-82.408053,-1,0,0,9,11,gps
589,TRUE,FALSE,5065393988937,1468939927000,28.065295,-82.408051,-1,0,0,9,11,gps
590,TRUE,FALSE,5066401576385,1468939928000,28.065298,-82.408052,-1,0,0,9,11,gps
591,TRUE,FALSE,5066401576385,1468939928000,28.065298,-82.408052,-1,0,0,9,11,gps
592,TRUE,FALSE,5066401576385,1468939928000,28.065298,-82.408052,-1,0,0,9,11,gps
593,TRUE,FALSE,5067390336801,1468939929000,28.065298,-82.408049,-1,0,0,9,11,gps
594,TRUE,FALSE,5068399269926,1468939930000,28.065297,-82.40805,-1,0,0,10,11,gps
595,TRUE,FALSE,5068399269926,1468939930000,28.065297,-82.40805,-1,0,0,10,11,gps
596,TRUE,FALSE,5069399322478,1468939931000,28.065297,-82.40805,-1,0,0,10,11,gps
597,TRUE,FALSE,5069399322478,1468939931000,28.065297,-82.40805,-1,0,0,10,11,gps
598,TRUE,FALSE,5070390230654,1468939932000,28.065297,-82.408051,-1,0,0,10,11,gps
599,TRUE,FALSE,5071390183883,1468939933000,28.065297,-82.40805,-1,0,0,10,11,gps
600,TRUE,FALSE,5071390183883,1468939933000,28.065297,-82.40805,-1,0,0,10,11,gps
601,TRUE,FALSE,5072391087997,1468939934000,28.065297,-82.40805,-1,0,0,10,10,gps
602,TRUE,FALSE,5072391087997,1468939934000,28.065297,-82.40805,-1,0,0,10,10,gps
603,TRUE,FALSE,5073422346278,1468939935000,28.065298,-82.408049,-1,0,0,10,10,gps
604,TRUE,FALSE,5073422346278,1468939935000,28.065298,-82.408049,-1,0,0,10,10,gps
605,TRUE,FALSE,5074393032736,1468939936000,28.065298,-82.408047,-1,0,0,10,10,gps
606,TRUE,FALSE,5075396704350,1468939937000,28.065298,-82.408047,-1,0,0,10,10,gps
607,TRUE,FALSE,5075396704350,1468939937000,28.065298,-82.408047,-1,0,0,10,10,gps
608,TRUE,FALSE,5076407967006,1468939938000,28.065297,-82.408051,-1,0,0,10,10,gps
609,TRUE,FALSE,5076407967006,1468939938000,28.065297,-82.408051,-1,0,0,10,10,gps
610,TRUE,FALSE,5077397879454,1468939939000,28.065297,-82.408052,-1,0,0,10,10,gps
611,TRUE,FALSE,5078398379297,1468939940000,28.065297,-82.408052,-1,0,0,10,10,gps
612,TRUE,FALSE,5078398379297,1468939940000,28.065297,-82.408052,-1,0,0,10,10,gps
613,TRUE,FALSE,5079402106119,1468939941000,28.065297,-82.408052,-1,0,0,10,10,gps
614,TRUE,FALSE,5079402106119,1468939941000,28.065297,-82.408052,-1,0,0,10,10,gps
615,TRUE,FALSE,5080386942421,1468939942000,28.065297,-82.408052,-1,0,0,10,10,gps
616,TRUE,FALSE,5081389585389,1468939943000,28.065298,-82.408054,-1,0.5,348.100006,10,10,gps
617,TRUE,FALSE,5081389585389,1468939943000,28.065298,-82.408054,-1,0.5,348.100006,10,10,gps
618,TRUE,FALSE,5082389245858,1468939944000,28.065316,-82.408046,0,1,356.799988,10,10,gps
619,TRUE,FALSE,5082389245858,1468939944000,28.065316,-82.408046,0,1,356.799988,10,10,gps
620,TRUE,FALSE,5083387831066,1468939945000,28.065336,-82.408035,-1,1.5,359.600006,9,10,gps
621,TRUE,FALSE,5084388630388,1468939946000,28.065365,-82.40803,-1,2.25,358.200012,9,10,gps
622,TRUE,FALSE,5084388630388,1468939946000,28.065365,-82.40803,-1,2.25,358.200012,9,10,gps
623,TRUE,FALSE,5085393374450,1468939947000,28.065407,-82.408028,-1,3.75,357.899994,10,10,gps
624,TRUE,FALSE,5085393374450,1468939947000,28.065407,-82.408028,-1,3.75,357.899994,10,10,gps
625,TRUE,FALSE,5086392362002,1468939948000,28.065458,-82.408031,-1,4.75,356.399994,10,10,gps
626,TRUE,FALSE,5086392362002,1468939948000,28.065458,-82.408031,-1,4.75,356.399994,10,10,gps
627,TRUE,FALSE,5087388606585,1468939949000,28.065504,-82.408035,3,4.75,356.600006,10,10,gps
628,TRUE,FALSE,5087388606585,1468939949000,28.065504,-82.408035,3,4.75,356.600006,10,10,gps
629,TRUE,FALSE,5088385326220,1468939950000,28.065552,-82.408035,2,5,356,10,10,gps
630,TRUE,FALSE,5089416585021,1468939951000,28.065613,-82.408059,2,5.25,346.299988,9,10,gps
631,TRUE,FALSE,5089416585021,1468939951000,28.065613,-82.408059,2,5.25,346.299988,9,10,gps
632,TRUE,FALSE,5090393263928,1468939952000,28.065655,-82.408077,2,5.5,330.700012,9,10,gps
633,TRUE,FALSE,5091393691271,1468939953000,28.0657,-82.40811,0,6,312.399994,9,10,gps
634,TRUE,FALSE,5091393691271,1468939953000,28.0657,-82.40811,0,6,312.399994,9,10,gps
635,TRUE,FALSE,5092394265437,1468939954000,28.06573,-82.408179,0,6.25,296.799988,10,10,gps
636,TRUE,FALSE,5092394265437,1468939954000,28.06573,-82.408179,0,6.25,296.799988,10,10,gps
637,TRUE,FALSE,5093394727676,1468939955000,28.065735,-82.408249,-1,6.75,280.600006,9,10,gps
638,TRUE,FALSE,5093394727676,1468939955000,28.065735,-82.408249,-1,6.75,280.600006,9,10,gps
639,TRUE,FALSE,5094407365644,1468939956000,28.065741,-82.408322,0,7,272.200012,10,10,gps
640,TRUE,FALSE,5094407365644,1468939956000,28.065741,-82.408322,0,7,272.200012,10,10,gps
641,TRUE,FALSE,5095386361634,1468939957000,28.065746,-82.408395,-1,7.25,269.5,10,10,gps
642,TRUE,FALSE,5096404843665,1468939958000,28.065742,-82.408486,-1,7.75,268.200012,11,10,gps
643,TRUE,FALSE,5096404843665,1468939958000,28.065742,-82.408486,-1,7.75,268.200012,11,10,gps
644,TRUE,FALSE,5097392893821,1468939959000,28.065742,-82.408556,-1,7,269.899994,10,10,gps
645,TRUE,FALSE,5098403831529,1468939960000,28.065741,-82.408639,-1,7.25,271.5,10,10,gps
646,TRUE,FALSE,5098403831529,1468939960000,28.065741,-82.408639,-1,7.25,271.5,10,10,gps
647,TRUE,FALSE,5099393335018,1468939961000,28.065751,-82.408702,-1,6.75,272.399994,11,10,gps
648,TRUE,FALSE,5100402891372,1468939962000,28.065747,-82.408787,-1,6.75,267.299988,10,10,gps
649,TRUE,FALSE,5100402891372,1468939962000,28.065747,-82.408787,-1,6.75,267.299988,10,10,gps
650,TRUE,FALSE,5101394450955,1468939963000,28.065736,-82.408849,0,6.25,267.200012,10,10,gps
651,TRUE,FALSE,5102392970798,1468939964000,28.065732,-82.408907,1,6.25,269.899994,10,10,gps
652,TRUE,FALSE,5102392970798,1468939964000,28.065732,-82.408907,1,6.25,269.899994,10,10,gps
653,TRUE,FALSE,5103391804339,1468939965000,28.06574,-82.408968,0,6,272.299988,10,10,gps
654,TRUE,FALSE,5104404416526,1468939966000,28.065744,-82.409023,1,6,269.799988,10,10,gps
655,TRUE,FALSE,5104404416526,1468939966000,28.065744,-82.409023,1,6,269.799988,10,10,gps
656,TRUE,FALSE,5105413328036,1468939967000,28.065748,-82.409071,-1,5.5,274.899994,10,10,gps
657,TRUE,FALSE,5105413328036,1468939967000,28.065748,-82.409071,-1,5.5,274.899994,10,10,gps
658,TRUE,FALSE,5106395420536,1468939968000,28.065753,-82.40913,-1,5.5,275,11,10,gps
659,TRUE,FALSE,5106395420536,1468939968000,28.065753,-82.40913,-1,5.5,275,11,10,gps
660,TRUE,FALSE,5106395420536,1468939968000,28.065753,-82.40913,-1,5.5,275,11,10,gps
661,TRUE,FALSE,5106395420536,1468939968000,28.065753,-82.40913,-1,5.5,275,11,10,gps
662,TRUE,FALSE,5107390128140,1468939969000,28.065755,-82.409185,-2,5,273.100006,10,10,gps
663,TRUE,FALSE,5108390903296,1468939970000,28.06575,-82.409223,-2,4,269.5,10,10,gps
664,TRUE,FALSE,5108390903296,1468939970000,28.06575,-82.409223,-2,4,269.5,10,10,gps
665,TRUE,FALSE,5109395234129,1468939971000,28.065752,-82.40927,-3,3.75,267.5,9,10,gps
666,TRUE,FALSE,5109395234129,1468939971000,28.065752,-82.40927,-3,3.75,267.5,9,10,gps
667,TRUE,FALSE,5110405172722,1468939972000,28.065753,-82.409325,-4,3.5,265.600006,10,10,gps
668,TRUE,FALSE,5110405172722,1468939972000,28.065753,-82.409325,-4,3.5,265.600006,10,10,gps
669,TRUE,FALSE,5111400508451,1468939973000,28.065758,-82.409382,-3,4,267.5,10,10,gps
670,TRUE,FALSE,5112390632929,1468939974000,28.065762,-82.409439,-3,5,272.899994,10,10,gps
671,TRUE,FALSE,5112390632929,1468939974000,28.065762,-82.409439,-3,5,272.899994,10,10,gps
672,TRUE,FALSE,5113403258710,1468939975000,28.065764,-82.40949,-3,5.75,270.600006,10,10,gps
673,TRUE,FALSE,5113403258710,1468939975000,28.065764,-82.40949,-3,5.75,270.600006,10,10,gps
674,TRUE,FALSE,5114390361158,1468939976000,28.0658,-82.409568,-4,6.25,283.700012,11,10,gps
675,TRUE,FALSE,5115390891314,1468939977000,28.065792,-82.409637,-4,6.5,275.100006,12,10,gps
676,TRUE,FALSE,5115390891314,1468939977000,28.065792,-82.409637,-4,6.5,275.100006,12,10,gps
677,TRUE,FALSE,5116400737251,1468939978000,28.065784,-82.409722,-5,7,270.600006,13,10,gps
678,TRUE,FALSE,5116400737251,1468939978000,28.065784,-82.409722,-5,7,270.600006,13,10,gps
679,TRUE,FALSE,5117389277354,1468939979000,28.065824,-82.409786,-8,7,274.5,12,10,gps
680,TRUE,FALSE,5118391549229,1468939980000,28.065803,-82.409852,-8,6.75,268.899994,11,10,gps
681,TRUE,FALSE,5118391549229,1468939980000,28.065803,-82.409852,-8,6.75,268.899994,11,10,gps
682,TRUE,FALSE,5119405238760,1468939981000,28.065774,-82.409936,-8,7,268.399994,10,9,gps
683,TRUE,FALSE,5119405238760,1468939981000,28.065774,-82.409936,-8,7,268.399994,10,9,gps
684,TRUE,FALSE,5120412134489,1468939982000,28.065777,-82.410012,-8,7,269.700012,10,9,gps
685,TRUE,FALSE,5120412134489,1468939982000,28.065777,-82.410012,-8,7,269.700012,10,9,gps
686,TRUE,TRUE,5121393987926,1468939983000,28.065776,-82.41006,-8,6.75,270.600006,10,9,gps
687,TRUE,TRUE,5122392236572,1468939984000,28.06579,-82.410135,-10,6.25,269.799988,9,9,gps
688,TRUE,TRUE,5122392236572,1468939984000,28.06579,-82.410135,-10,6.25,269.799988,9,9,gps
689,TRUE,TRUE,5123388407873,1468939985000,28.065798,-82.410202,-13,6.25,268.399994,9,9,gps
690,TRUE,TRUE,5124398631155,1468939986000,28.065798,-82.410263,-13,6.25,266.600006,10,9,gps
691,TRUE,TRUE,5124398631155,1468939986000,28.065798,-82.410263,-13,6.25,266.600006,10,9,gps
692,TRUE,TRUE,5125414106153,1468939987000,28.065795,-82.410316,-15,5.25,272.5,9,10,gps
693,TRUE,TRUE,5125414106153,1468939987000,28.065795,-82.410316,-15,5.25,272.5,9,10,gps
694,TRUE,TRUE,5126393523341,1468939988000,28.065789,-82.410367,-16,5.25,268.200012,9,10,gps
695,TRUE,TRUE,5127393352872,1468939989000,28.065789,-82.410415,-15,5.25,271.200012,9,10,gps
696,TRUE,TRUE,5127393352872,1468939989000,28.065789,-82.410415,-15,5.25,271.200012,9,10,gps
697,TRUE,TRUE,5127393352872,1468939989000,28.065789,-82.410415,-15,5.25,271.200012,9,10,gps
698,TRUE,TRUE,5128395544329,1468939990000,28.065786,-82.410462,-15,5,269.799988,4,10,gps
699,TRUE,TRUE,5128395544329,1468939990000,28.065786,-82.410462,-15,5,269.799988,4,10,gps
700,TRUE,TRUE,5129391323861,1468939991000,28.06579,-82.41051,-14,4.75,272.399994,4,10,gps
701,TRUE,TRUE,5130396814173,1468939992000,28.065784,-82.410558,-12,4.5,270.700012,4,10,gps
702,TRUE,TRUE,5130396814173,1468939992000,28.065784,-82.410558,-12,4.5,270.700012,4,10,gps
703,TRUE,TRUE,5131392297037,1468939993000,28.06578,-82.410604,-12,4.25,269.200012,4,10,gps
704,TRUE,TRUE,5132392813860,1468939994000,28.06578,-82.410649,-13,4.25,269.100006,4,10,gps
705,TRUE,TRUE,5132392813860,1468939994000,28.06578,-82.410649,-13,4.25,269.100006,4,10,gps
706,TRUE,TRUE,5133395448806,1468939995000,28.065787,-82.410697,-13,4,272.799988,3,10,gps
707,TRUE,TRUE,5133395448806,1468939995000,28.065787,-82.410697,-13,4,272.799988,3,10,gps
708,TRUE,TRUE,5134399858390,1468939996000,28.065785,-82.410748,-12,4.5,271.5,3,10,gps
709,TRUE,TRUE,5134399858390,1468939996000,28.065785,-82.410748,-12,4.5,271.5,3,10,gps
710,TRUE,TRUE,5135396844379,1468939997000,28.06579,-82.410811,-13,5,272.299988,3,10,gps
711,TRUE,TRUE,5136413676201,1468939998000,28.065793,-82.410868,-12,5.25,271.899994,4,10,gps
712,TRUE,TRUE,5136413676201,1468939998000,28.065793,-82.410868,-12,5.25,271.899994,4,10,gps
713,TRUE,TRUE,5137394619118,1468939999000,28.065785,-82.410926,-12,5.5,267.5,4,10,gps
714,TRUE,TRUE,5138393996617,1468940000000,28.065778,-82.410989,-11,5.75,265.200012,6,10,gps
715,TRUE,TRUE,5138393996617,1468940000000,28.065778,-82.410989,-11,5.75,265.200012,6,10,gps
716,TRUE,TRUE,5139394338700,1468940001000,28.065801,-82.41103,-13,5.25,273,6,10,gps
717,TRUE,TRUE,5139394338700,1468940001000,28.065801,-82.41103,-13,5.25,273,6,10,gps
718,TRUE,TRUE,5140391860888,1468940002000,28.065793,-82.411062,-13,4.5,269.399994,8,10,gps
719,TRUE,TRUE,5141389447554,1468940003000,28.065799,-82.411139,-14,6,270.700012,7,10,gps
720,TRUE,TRUE,5141389447554,1468940003000,28.065799,-82.411139,-14,6,270.700012,7,10,gps
721,TRUE,TRUE,5142391798022,1468940004000,28.065793,-82.411194,-13,5.75,269.399994,6,10,gps
722,TRUE,TRUE,5142391798022,1468940004000,28.065793,-82.411194,-13,5.75,269.399994,6,10,gps
723,TRUE,TRUE,5143388847918,1468940005000,28.065789,-82.411244,-13,5.75,268.5,5,10,gps
724,TRUE,TRUE,5144391538751,1468940006000,28.065779,-82.411298,-10,5.5,269.5,5,10,gps
725,TRUE,TRUE,5144391538751,1468940006000,28.065779,-82.411298,-10,5.5,269.5,5,10,gps
726,TRUE,TRUE,5145393795469,1468940007000,28.06577,-82.411352,-11,5,269.600006,5,10,gps
727,TRUE,TRUE,5145393795469,1468940007000,28.06577,-82.411352,-11,5,269.600006,5,10,gps
728,TRUE,TRUE,5146394579583,1468940008000,28.065774,-82.411417,-12,4.75,268.899994,4,10,gps
729,TRUE,TRUE,5146394579583,1468940008000,28.065774,-82.411417,-12,4.75,268.899994,4,10,gps
730,TRUE,TRUE,5146394579583,1468940008000,28.065774,-82.411417,-12,4.75,268.899994,4,10,gps
731,TRUE,TRUE,5146394579583,1468940008000,28.065774,-82.411417,-12,4.75,268.899994,4,10,gps
732,TRUE,TRUE,5147391724114,1468940009000,28.065771,-82.411474,-12,4,269.200012,4,10,gps
733,TRUE,TRUE,5148406235416,1468940010000,28.065768,-82.411497,-11,3.25,266.700012,4,10,gps
734,TRUE,TRUE,5148406235416,1468940010000,28.065768,-82.411497,-11,3.25,266.700012,4,10,gps
735,TRUE,TRUE,5149399547915,1468940011000,28.065771,-82.411521,-11,2.25,268.700012,3,10,gps
736,TRUE,TRUE,5150395374321,1468940012000,28.06577,-82.411539,-11,1.75,270.899994,4,10,gps
737,TRUE,TRUE,5150395374321,1468940012000,28.06577,-82.411539,-11,1.75,270.899994,4,10,gps
738,TRUE,TRUE,5151395395311,1468940013000,28.065769,-82.411547,-10,1.5,268.700012,3,10,gps
739,TRUE,TRUE,5151395395311,1468940013000,28.065769,-82.411547,-10,1.5,268.700012,3,10,gps
740,TRUE,TRUE,5152402415414,1468940014000,28.065773,-82.411556,-10,0.5,268.700012,3,10,gps
