USF Bull Runner_11,USF Bull Runner_203,28.058073,-82.416129,USF Bull Runner_101,28.059175,-82.413421,,,,,,
542,FALSE,FALSE,6187402705332,1468941049000,28.065732,-82.405166,-18,9.25,84,3,10,gps
543,FALSE,FALSE,6188393823717,1468941050000,28.065737,-82.405074,-18,9.5,82,4,0,fused
544,FALSE,FALSE,6188393823717,1468941050000,28.065737,-82.405074,-18,9.5,82,4,0,fused
545,FALSE,FALSE,6189406113717,1468941051000,28.065752,-82.404979,-18,9.5,81,5,0,fused
546,FALSE,FALSE,6189406113717,1468941051000,28.065752,-82.404979,-18,9.5,81,5,0,fused
547,FALSE,FALSE,6190388798925,1468941052000,28.06576,-82.404893,-18,9.25,82.599998,5,11,gps
548,FALSE,FALSE,6191405595591,1468941053000,28.065786,-82.404806,-18,9.25,79,6,0,fused
549,FALSE,FALSE,6191405595591,1468941053000,28.065786,-82.404806,-18,9.25,79,6,0,fused
550,FALSE,FALSE,6192400870069,1468941054000,28.065801,-82.404698,-18,9.5,76.199997,5,11,gps
551,FALSE,FALSE,6193397893038,1468941055000,28.065825,-82.404606,-17,9.75,74,5,0,fused
552,FALSE,FALSE,6193397893038,1468941055000,28.065825,-82.404606,-17,9.75,74,5,0,fused
553,FALSE,FALSE,6194400950642,1468941056000,28.065837,-82.404489,-17,10,74,5,0,fused
554,FALSE,FALSE,6194400950642,1468941056000,28.065837,-82.404489,-17,10,74,5,0,fused
555,FALSE,FALSE,6195387251422,1468941057000,28.065869,-82.40441,-16,9.5,72.199997,5,11,gps
556,FALSE,FALSE,6195387251422,1468941057000,28.065869,-82.40441,-16,9.5,72.199997,5,11,gps
557,FALSE,FALSE,6196395373401,1468941058000,28.065901,-82.404322,-18,9.5,70,5,0,fused
558,FALSE,FALSE,6196395373401,1468941058000,28.065901,-82.404322,-18,9.5,70,5,0,fused
559,FALSE,FALSE,6197403776735,1468941059000,28.06594,-82.404231,-18,9.5,68,5,0,fused
560,FALSE,FALSE,6197403776735,1468941059000,28.06594,-82.404231,-18,9.5,68,5,0,fused
561,FALSE,FALSE,6198394578557,1468941060000,28.065987,-82.404148,-20,9.5,67.300003,5,10,gps
562,FALSE,FALSE,6199390775015,1468941061000,28.066018,-82.404057,-19,9.75,67,5,0,fused
563,FALSE,FALSE,6199390775015,1468941061000,28.066018,-82.404057,-19,9.75,67,5,0,fused
564,FALSE,FALSE,6200390931004,1468941062000,28.066052,-82.403958,-18,9.75,67,5,0,fused
565,FALSE,FALSE,6200390931004,1468941062000,28.066052,-82.403958,-18,9.75,67,5,0,fused
566,FALSE,FALSE,6201390960118,1468941063000,28.066092,-82.403855,-19,9.75,67,4,0,fused
567,FALSE,FALSE,6201390960118,1468941063000,28.066092,-82.403855,-19,9.75,67,4,0,fused
568,FALSE,FALSE,6202400775952,1468941064000,28.066128,-82.403767,-18,9.75,67,4,0,fused
569,FALSE,FALSE,6202400775952,1468941064000,28.066128,-82.403767,-18,9.75,67,4,0,fused
570,FALSE,FALSE,6203396709596,1468941065000,28.066156,-82.403671,-18,9.75,68.099998,4,10,gps
571,FALSE,FALSE,6204395776107,1468941066000,28.066186,-82.403585,-18,9.5,69,4,0,fused
572,FALSE,FALSE,6204395776107,1468941066000,28.066186,-82.403585,-18,9.5,69,4,0,fused
573,FALSE,FALSE,6205392434700,1468941067000,28.066207,-82.403487,-18,9.75,71,4,10,gps
574,FALSE,FALSE,6206396651991,1468941068000,28.066224,-82.403403,-17,9.5,74,4,0,fused
575,FALSE,FALSE,6206396651991,1468941068000,28.066224,-82.403403,-17,9.5,74,4,0,fused
576,FALSE,FALSE,6207397982773,1468941069000,28.066239,-82.403298,-17,9.75,75,5,0,fused
577,FALSE,FALSE,6207397982773,1468941069000,28.066239,-82.403298,-17,9.75,75,5,0,fused
578,FALSE,FALSE,6208390108918,1468941070000,28.066273,-82.403203,-19,9.5,73.599998,6,10,gps
579,FALSE,FALSE,6209402238657,1468941071000,28.066294,-82.403131,-19,8.75,75,6,0,fused
580,FALSE,FALSE,6209402238657,1468941071000,28.066294,-82.403131,-19,8.75,75,6,0,fused
581,FALSE,FALSE,6210403431730,1468941072000,28.066316,-82.403075,-20,8.25,78,5,0,fused
582,FALSE,FALSE,6210403431730,1468941072000,28.066316,-82.403075,-20,8.25,78,5,0,fused
583,FALSE,FALSE,6211391665531,1468941073000,28.066323,-82.402993,-19,7.25,80.900002,5,10,gps
584,FALSE,FALSE,6212402279802,1468941074000,28.066326,-82.402924,-19,6.75,90,5,0,fused
585,FALSE,FALSE,6212402279802,1468941074000,28.066326,-82.402924,-19,6.75,90,5,0,fused
586,FALSE,FALSE,6213402997718,1468941075000,28.066318,-82.402872,-18,6,100,5,0,fused
587,FALSE,FALSE,6213402997718,1468941075000,28.066318,-82.402872,-18,6,100,5,0,fused
588,FALSE,FALSE,6214381991259,1468941076000,28.066271,-82.40283,-19,5.75,126.699997,4,10,gps
589,FALSE,FALSE,6215389060895,1468941077000,28.06622,-82.402806,-19,5.75,146,4,0,fused
590,FALSE,FALSE,6215389060895,1468941077000,28.06622,-82.402806,-19,5.75,146,4,0,fused
591,FALSE,FALSE,6215685000000,1468941077047,28.066095,-82.402329,0,0,0,40.5,0,network
592,FALSE,FALSE,6216386991935,1468941078000,28.066175,-82.402798,-22,5.25,167.800003,4,10,gps
593,FALSE,FALSE,6217391888914,1468941079000,28.066116,-82.402797,-21,5.75,176,4,0,fused
594,FALSE,FALSE,6217391888914,1468941079000,28.066116,-82.402797,-21,5.75,176,4,0,fused
595,FALSE,FALSE,6218400939695,1468941080000,28.066055,-82.402787,-19,6.25,178,4,0,fused
596,FALSE,FALSE,6218400939695,1468941080000,28.066055,-82.402787,-19,6.25,178,4,0,fused
597,FALSE,FALSE,6219392248393,1468941081000,28.066001,-82.402793,-19,6.25,177.800003,4,10,gps
598,FALSE,FALSE,6220395752976,1468941082000,28.065943,-82.402786,-20,6.25,178,4,0,fused
599,FALSE,FALSE,6220395752976,1468941082000,28.065943,-82.402786,-20,6.25,178,4,0,fused
600,FALSE,FALSE,6221394245214,1468941083000,28.065879,-82.402776,-20,6.5,177.899994,5,10,gps
601,FALSE,FALSE,6222396819225,1468941084000,28.065816,-82.402769,-19,6.5,178,5,0,fused
602,FALSE,FALSE,6222396819225,1468941084000,28.065816,-82.402769,-19,6.5,178,5,0,fused
603,FALSE,FALSE,6223401017662,1468941085000,28.065754,-82.402756,-19,6.5,178,5,0,fused
604,FALSE,FALSE,6223401017662,1468941085000,28.065754,-82.402756,-19,6.5,178,5,0,fused
605,FALSE,FALSE,6224395641047,1468941086000,28.065689,-82.402756,-18,6.75,179,5,10,gps
606,FALSE,FALSE,6225402046307,1468941087000,28.06563,-82.402764,-19,6.5,180,5,0,fused
607,FALSE,FALSE,6225402046307,1468941087000,28.06563,-82.402764,-19,6.5,180,5,0,fused
608,FALSE,FALSE,6226387659848,1468941088000,28.065576,-82.40276,-20,6.75,180.399994,5,10,gps
609,FALSE,FALSE,6227407249535,1468941089000,28.065516,-82.402758,-19,6.75,179,5,0,fused
610,FALSE,FALSE,6227407249535,1468941089000,28.065516,-82.402758,-19,6.75,179,5,0,fused
611,FALSE,FALSE,6228404296358,1468941090000,28.065457,-82.402748,-21,6.75,178.800003,6,10,gps
612,FALSE,FALSE,6229387531357,1468941091000,28.065393,-82.402739,-20,6.75,182,5,0,fused
613,FALSE,FALSE,6229387531357,1468941091000,28.065393,-82.402739,-20,6.75,182,5,0,fused
614,FALSE,FALSE,6230404571670,1468941092000,28.065327,-82.402736,-21,7,180,10,0,fused
615,FALSE,FALSE,6230404571670,1468941092000,28.065327,-82.402736,-21,7,180,10,0,fused
616,FALSE,FALSE,6231403910055,1468941093000,28.065267,-82.402744,-21,7,180.5,11,10,gps
617,FALSE,FALSE,6232392152138,1468941094000,28.065211,-82.402738,-22,7,180,10,0,fused
618,FALSE,FALSE,6232392152138,1468941094000,28.065211,-82.402738,-22,7,180,10,0,fused
619,FALSE,FALSE,6233405135210,1468941095000,28.065148,-82.402764,-22,7,180,10,0,fused
620,FALSE,FALSE,6233405135210,1468941095000,28.065148,-82.402764,-22,7,180,10,0,fused
621,FALSE,FALSE,6234393259220,1468941096000,28.065085,-82.402771,-22,7,180.5,10,10,gps
622,FALSE,FALSE,6235393076512,1468941097000,28.065026,-82.402769,-22,6.75,182,10,0,fused
623,FALSE,FALSE,6235393076512,1468941097000,28.065026,-82.402769,-22,6.75,182,10,0,fused
624,FALSE,FALSE,6235393076512,1468941097000,28.065026,-82.402769,-22,6.75,182,10,0,fused
625,FALSE,FALSE,6235393076512,1468941097000,28.065026,-82.402769,-22,6.75,182,10,0,fused
626,FALSE,FALSE,6236382584793,1468941098000,28.064958,-82.402756,-21,7,180.399994,10,10,gps
627,FALSE,FALSE,6237394651302,1468941099000,28.064898,-82.402754,-19,6.75,180,11,0,fused
628,FALSE,FALSE,6237394651302,1468941099000,28.064898,-82.402754,-19,6.75,180,11,0,fused
629,FALSE,FALSE,6238384525781,1468941100000,28.064831,-82.402757,-19,6.75,180.5,10,10,gps
630,FALSE,FALSE,6239395783697,1468941101000,28.06477,-82.402756,-18,6.75,181,10,0,fused
631,FALSE,FALSE,6239395783697,1468941101000,28.06477,-82.402756,-18,6.75,181,10,0,fused
632,FALSE,FALSE,6240397928958,1468941102000,28.064704,-82.402747,-17,6.75,179,10,0,fused
633,FALSE,FALSE,6240397928958,1468941102000,28.064704,-82.402747,-17,6.75,179,10,0,fused
634,FALSE,FALSE,6241388748645,1468941103000,28.064643,-82.402743,-16,6.75,178.600006,10,10,gps
635,FALSE,FALSE,6242390893280,1468941104000,28.064583,-82.402731,-16,7,177,10,0,fused
636,FALSE,FALSE,6242390893280,1468941104000,28.064583,-82.402731,-16,7,177,10,0,fused
637,FALSE,FALSE,6243404394998,1468941105000,28.064532,-82.402751,-16,6.75,181,10,0,fused
638,FALSE,FALSE,6243404394998,1468941105000,28.064532,-82.402751,-16,6.75,181,10,0,fused
639,FALSE,FALSE,6244404495883,1468941106000,28.064467,-82.402751,-16,7,180,10,0,fused
640,FALSE,FALSE,6244404495883,1468941106000,28.064467,-82.402751,-16,7,180,10,0,fused
641,FALSE,FALSE,6245402045101,1468941107000,28.064404,-82.40276,-16,7.25,180.699997,10,9,gps
642,FALSE,FALSE,6246404500987,1468941108000,28.064335,-82.402764,-16,7.5,181,10,0,fused
643,FALSE,FALSE,6246404500987,1468941108000,28.064335,-82.402764,-16,7.5,181,10,0,fused
644,FALSE,FALSE,6247390150413,1468941109000,28.064266,-82.402767,-17,7.75,180.300003,10,9,gps
645,FALSE,FALSE,6248392466611,1468941110000,28.064194,-82.402781,-17,8,180,10,0,fused
646,FALSE,FALSE,6248392466611,1468941110000,28.064194,-82.402781,-17,8,180,10,0,fused
647,FALSE,FALSE,6249393977756,1468941111000,28.064118,-82.402772,-17,8,180,10,0,fused
648,FALSE,FALSE,6249393977756,1468941111000,28.064118,-82.402772,-17,8,180,10,0,fused
649,FALSE,FALSE,6250393737026,1468941112000,28.064043,-82.402771,-16,8.25,180,10,0,fused
650,FALSE,FALSE,6250393737026,1468941112000,28.064043,-82.402771,-16,8.25,180,10,0,fused
651,FALSE,FALSE,6251392554891,1468941113000,28.063966,-82.402779,-17,7.75,180.399994,10,9,gps
652,FALSE,FALSE,6252402775308,1468941114000,28.063878,-82.402774,-18,8.25,178,10,0,fused
653,FALSE,FALSE,6252402775308,1468941114000,28.063878,-82.402774,-18,8.25,178,10,0,fused
654,FALSE,FALSE,6253401229994,1468941115000,28.063803,-82.402769,-17,8.5,179.5,9,10,gps
655,FALSE,FALSE,6254401323484,1468941116000,28.063729,-82.402769,-16,8.5,181,9,0,fused
656,FALSE,FALSE,6254401323484,1468941116000,28.063729,-82.402769,-16,8.5,181,9,0,fused
657,FALSE,FALSE,6255386350983,1468941117000,28.063648,-82.402767,-17,8.75,181.399994,9,10,gps
658,FALSE,FALSE,6255700000000,1468941117062,28.063648,-82.402767,0,0,0,13.077,0,fused
659,FALSE,FALSE,6255700000000,1468941117062,28.063648,-82.402767,0,0,0,13.077,0,fused
660,FALSE,FALSE,6256390117910,1468941118000,28.063573,-82.402765,-18,8.75,177.300003,9,10,gps
661,FALSE,FALSE,6257387177076,1468941119000,28.063497,-82.40276,-18,9,179.800003,9,10,gps
662,FALSE,FALSE,6257387177076,1468941119000,28.063497,-82.40276,-18,9,179.800003,9,10,gps
663,FALSE,FALSE,6258389114159,1468941120000,28.063417,-82.402754,-18,9,179,9,0,fused
664,FALSE,FALSE,6258389114159,1468941120000,28.063417,-82.402754,-18,9,179,9,0,fused
665,FALSE,FALSE,6259403954419,1468941121000,28.063331,-82.402766,-17,9,181,10,0,fused
666,FALSE,FALSE,6259403954419,1468941121000,28.063331,-82.402766,-17,9,181,10,0,fused
667,FALSE,FALSE,6260387149677,1468941122000,28.063249,-82.402761,-18,9,178.5,9,10,gps
668,FALSE,FALSE,6261399028585,1468941123000,28.063157,-82.402761,-18,9,180.199997,10,10,gps
669,FALSE,FALSE,6261399028585,1468941123000,28.063157,-82.402761,-18,9,180.199997,10,10,gps
670,FALSE,FALSE,6262390822387,1468941124000,28.063074,-82.402743,-18,9,179.699997,10,10,gps
671,FALSE,FALSE,6263389560928,1468941125000,28.062988,-82.402736,-19,9,179,10,0,fused
672,FALSE,FALSE,6263389560928,1468941125000,28.062988,-82.402736,-19,9,179,10,0,fused
673,FALSE,FALSE,6264392077490,1468941126000,28.062906,-82.40274,-19,9,180,10,0,fused
674,FALSE,FALSE,6264392077490,1468941126000,28.062906,-82.40274,-19,9,180,10,0,fused
675,FALSE,FALSE,6265388526865,1468941127000,28.062822,-82.40274,-20,8.75,180.199997,10,10,gps
676,FALSE,FALSE,6266404629104,1468941128000,28.062743,-82.402747,-19,9,179,9,0,fused
677,FALSE,FALSE,6266404629104,1468941128000,28.062743,-82.402747,-19,9,179,9,0,fused
678,FALSE,FALSE,6267391732802,1468941129000,28.062665,-82.402742,-20,9,178,9,11,gps
679,FALSE,FALSE,6268391806603,1468941130000,28.062588,-82.402741,-22,9,180,9,0,fused
680,FALSE,FALSE,6268391806603,1468941130000,28.062588,-82.402741,-22,9,180,9,0,fused
681,FALSE,FALSE,6269392191186,1468941131000,28.062514,-82.402742,-24,8.75,183.199997,9,11,gps
682,FALSE,FALSE,6269392191186,1468941131000,28.062514,-82.402742,-24,8.75,183.199997,9,11,gps
683,FALSE,FALSE,6270389586759,1468941132000,28.06243,-82.402737,-25,9,179.899994,9,11,gps
684,FALSE,FALSE,6271390738685,1468941133000,28.062344,-82.402736,-25,9,181,9,0,fused
685,FALSE,FALSE,6271390738685,1468941133000,28.062344,-82.402736,-25,9,181,9,0,fused
686,FALSE,FALSE,6272391051706,1468941134000,28.062262,-82.402739,-24,9,180,10,0,fused
687,FALSE,FALSE,6272391051706,1468941134000,28.062262,-82.402739,-24,9,180,10,0,fused
688,FALSE,FALSE,6273389888894,1468941135000,28.062178,-82.402732,-23,9.25,179.300003,10,11,gps
689,FALSE,FALSE,6274388907799,1468941136000,28.062099,-82.402743,-23,9,179,10,0,fused
690,FALSE,FALSE,6274388907799,1468941136000,28.062099,-82.402743,-23,9,179,10,0,fused
691,FALSE,FALSE,6275399804882,1468941137000,28.062016,-82.402757,-22,9,180,10,0,fused
692,FALSE,FALSE,6275399804882,1468941137000,28.062016,-82.402757,-22,9,180,10,0,fused
693,FALSE,FALSE,6275399804882,1468941137000,28.062016,-82.402757,-22,9,180,10,0,fused
694,FALSE,FALSE,6275399804882,1468941137000,28.062016,-82.402757,-22,9,180,10,0,fused
695,FALSE,FALSE,6276392153371,1468941138000,28.061935,-82.402752,-20,9,180.199997,10,11,gps
696,FALSE,FALSE,6277395741235,1468941139000,28.061852,-82.402749,-19,8.75,181,10,0,fused
697,FALSE,FALSE,6277395741235,1468941139000,28.061852,-82.402749,-19,8.75,181,10,0,fused
698,FALSE,FALSE,6278383478891,1468941140000,28.061782,-82.402761,-20,8.75,182.100006,10,11,gps
699,FALSE,FALSE,6279384473942,1468941141000,28.061709,-82.402777,-20,8.75,181,10,0,fused
700,FALSE,FALSE,6279384473942,1468941141000,28.061709,-82.402777,-20,8.75,181,10,0,fused
701,FALSE,FALSE,6280392901703,1468941142000,28.061625,-82.402771,-20,8.75,180,10,0,fused
702,FALSE,FALSE,6280392901703,1468941142000,28.061625,-82.402771,-20,8.75,180,10,0,fused
703,FALSE,FALSE,6281394095713,1468941143000,28.06154,-82.402763,-18,9,177,10,0,fused
704,FALSE,FALSE,6281394095713,1468941143000,28.06154,-82.402763,-18,9,177,10,0,fused
705,FALSE,FALSE,6282386025608,1468941144000,28.061454,-82.402744,-17,8.75,178.699997,10,11,gps
706,FALSE,FALSE,6283391966181,1468941145000,28.061378,-82.402746,-18,8.5,179,10,0,fused
707,FALSE,FALSE,6283391966181,1468941145000,28.061378,-82.402746,-18,8.5,179,10,0,fused
708,FALSE,FALSE,6284390885399,1468941146000,28.061313,-82.402746,-18,8.25,181.399994,10,11,gps
709,FALSE,FALSE,6285396452169,1468941147000,28.061237,-82.402745,-17,8,179,10,0,fused
710,FALSE,FALSE,6285396452169,1468941147000,28.061237,-82.402745,-17,8,179,10,0,fused
711,FALSE,FALSE,6286390259826,1468941148000,28.061171,-82.402748,-17,8,180.300003,10,11,gps
712,FALSE,FALSE,6287397149512,1468941149000,28.061089,-82.40275,-16,8,180,10,0,fused
713,FALSE,FALSE,6287397149512,1468941149000,28.061089,-82.40275,-16,8,180,10,0,fused
714,FALSE,FALSE,6288387407949,1468941150000,28.061015,-82.40274,-15,7.75,178.100006,11,11,gps
715,FALSE,FALSE,6289388332897,1468941151000,28.060954,-82.402733,-15,7.5,177,11,0,fused
716,FALSE,FALSE,6289388332897,1468941151000,28.060954,-82.402733,-15,7.5,177,11,0,fused
717,FALSE,FALSE,6290390001282,1468941152000,28.060906,-82.402755,-16,7.25,180,10,0,fused
718,FALSE,FALSE,6290390001282,1468941152000,28.060906,-82.402755,-16,7.25,180,10,0,fused
719,FALSE,FALSE,6291389453991,1468941153000,28.060829,-82.402749,-15,7.25,180.100006,11,11,gps
720,FALSE,FALSE,6292391828052,1468941154000,28.060764,-82.402737,-14,7.25,178,10,0,fused
721,FALSE,FALSE,6292391828052,1468941154000,28.060764,-82.402737,-14,7.25,178,10,0,fused
722,FALSE,FALSE,6293391840188,1468941155000,28.060687,-82.402731,-13,7.25,178,10,0,fused
723,FALSE,FALSE,6293391840188,1468941155000,28.060687,-82.402731,-13,7.25,178,10,0,fused
724,FALSE,FALSE,6294405596645,1468941156000,28.060626,-82.402723,-12,7,179,10,11,gps
725,FALSE,FALSE,6294405596645,1468941156000,28.060626,-82.402723,-12,7,179,10,11,gps
726,FALSE,FALSE,6295387762738,1468941157000,28.060567,-82.402723,-10,6.75,180.199997,10,11,gps
727,FALSE,FALSE,6295711000000,1468941157073,28.060567,-82.402724,0,0,0,14.202,0,fused
728,FALSE,FALSE,6295711000000,1468941157073,28.060567,-82.402724,0,0,0,14.202,0,fused
729,FALSE,FALSE,6296386902217,1468941158000,28.060516,-82.402731,-10,6.75,180.399994,10,11,gps
730,FALSE,FALSE,6297390209821,1468941159000,28.060445,-82.402741,-10,7,181,10,0,fused
731,FALSE,FALSE,6297390209821,1468941159000,28.060445,-82.402741,-10,7,181,10,0,fused
732,FALSE,FALSE,6298388619613,1468941160000,28.060381,-82.402753,-9,7,181.300003,10,11,gps
733,FALSE,FALSE,6299389577061,1468941161000,28.060329,-82.40274,-8,7,180.600006,10,11,gps
734,FALSE,FALSE,6299389577061,1468941161000,28.060329,-82.40274,-8,7,180.600006,10,11,gps
735,FALSE,FALSE,6300387329715,1468941162000,28.060268,-82.40274,-9,7,180.800003,10,11,gps
736,FALSE,FALSE,6301388342477,1468941163000,28.060205,-82.402737,-8,7,180,10,0,fused
737,FALSE,FALSE,6301388342477,1468941163000,28.060205,-82.402737,-8,7,180,10,0,fused
738,FALSE,FALSE,6302391557996,1468941164000,28.060151,-82.402744,-8,7,179,10,0,fused
739,FALSE,FALSE,6302391557996,1468941164000,28.060151,-82.402744,-8,7,179,10,0,fused
740,FALSE,FALSE,6303399275444,1468941165000,28.06009,-82.402746,-9,7.25,180,10,0,fused
741,FALSE,FALSE,6303399275444,1468941165000,28.06009,-82.402746,-9,7.25,180,10,0,fused
742,FALSE,FALSE,6304399884767,1468941166000,28.060031,-82.40274,-10,6.75,180,10,0,fused
743,FALSE,FALSE,6304399884767,1468941166000,28.060031,-82.40274,-10,6.75,180,10,0,fused
744,FALSE,FALSE,6305393298464,1468941167000,28.059979,-82.402746,-9,6.25,181,10,11,gps
745,FALSE,FALSE,6306395998151,1468941168000,28.059937,-82.402764,-9,5,181,9,0,fused
746,FALSE,FALSE,6306395998151,1468941168000,28.059937,-82.402764,-9,5,181,9,0,fused
747,FALSE,FALSE,6307395639974,1468941169000,28.059898,-82.402771,-9,4,182.199997,10,11,gps
748,FALSE,FALSE,6307395639974,1468941169000,28.059898,-82.402771,-9,4,182.199997,10,11,gps
749,FALSE,FALSE,6308389671848,1468941170000,28.059888,-82.402774,-9,2,191.5,10,11,gps
750,FALSE,FALSE,6309391539140,1468941171000,28.05987,-82.402775,-9,2,188,9,0,fused
751,FALSE,FALSE,6309391539140,1468941171000,28.05987,-82.402775,-9,2,188,9,0,fused
752,FALSE,FALSE,6310391536066,1468941172000,28.059852,-82.402774,-9,2,203,10,0,fused
753,FALSE,FALSE,6310391536066,1468941172000,28.059852,-82.402774,-9,2,203,10,0,fused
754,FALSE,FALSE,6311385516222,1468941173000,28.059838,-82.402793,-9,2.5,221.100006,10,11,gps
755,FALSE,FALSE,6312389821847,1468941174000,28.059821,-82.40284,-9,4,243,9,0,fused
756,FALSE,FALSE,6312389821847,1468941174000,28.059821,-82.40284,-9,4,243,9,0,fused
757,FALSE,FALSE,6313389289659,1468941175000,28.059811,-82.402886,-10,4.75,255,9,0,fused
758,FALSE,FALSE,6313389289659,1468941175000,28.059811,-82.402886,-10,4.75,255,9,0,fused
759,FALSE,FALSE,6314402405284,1468941176000,28.059807,-82.402922,-10,5.25,265,9,0,fused
760,FALSE,FALSE,6314402405284,1468941176000,28.059807,-82.402922,-10,5.25,265,9,0,fused
761,FALSE,FALSE,6315387105752,1468941177000,28.059806,-82.402982,-9,5.75,267.899994,9,11,gps
762,FALSE,FALSE,6316387415334,1468941178000,28.059807,-82.403051,-8,6.5,271,9,11,gps
763,FALSE,FALSE,6316387415334,1468941178000,28.059807,-82.403051,-8,6.5,271,9,11,gps
764,FALSE,FALSE,6316387415334,1468941178000,28.059807,-82.403051,-8,6.5,271,9,11,gps
765,FALSE,FALSE,6317388075648,1468941179000,28.059809,-82.403125,-9,6.75,269,9,0,fused
766,FALSE,FALSE,6317388075648,1468941179000,28.059809,-82.403125,-9,6.75,269,9,0,fused
767,FALSE,FALSE,6318402528928,1468941180000,28.059809,-82.403198,-9,7.25,269,9,0,fused
768,FALSE,FALSE,6318402528928,1468941180000,28.059809,-82.403198,-9,7.25,269,9,0,fused
769,FALSE,FALSE,6319386894031,1468941181000,28.059805,-82.403285,-8,7.75,269.200012,9,11,gps
770,FALSE,FALSE,6320383475646,1468941182000,28.059799,-82.403362,-8,7.75,267,10,0,fused
771,FALSE,FALSE,6320383475646,1468941182000,28.059799,-82.403362,-8,7.75,267,10,0,fused
772,FALSE,FALSE,6321395409916,1468941183000,28.059797,-82.403445,-7,8,268,10,0,fused
773,FALSE,FALSE,6321395409916,1468941183000,28.059797,-82.403445,-7,8,268,10,0,fused
774,FALSE,FALSE,6322400338302,1468941184000,28.0598,-82.403528,-6,8.25,269,10,0,fused
775,FALSE,FALSE,6322400338302,1468941184000,28.0598,-82.403528,-6,8.25,269,10,0,fused
776,FALSE,FALSE,6323401892571,1468941185000,28.059804,-82.403616,-6,8.25,270,10,0,fused
777,FALSE,FALSE,6323401892571,1468941185000,28.059804,-82.403616,-6,8.25,270,10,0,fused
778,FALSE,FALSE,6324396729290,1468941186000,28.059787,-82.403693,-7,8,267.899994,10,11,gps
779,FALSE,FALSE,6325406721113,1468941187000,28.05979,-82.403775,-4,8.25,269,10,0,fused
780,FALSE,FALSE,6325406721113,1468941187000,28.05979,-82.403775,-4,8.25,269,10,0,fused
781,FALSE,FALSE,6326393066997,1468941188000,28.059786,-82.403868,-2,8,269.799988,9,11,gps
782,FALSE,FALSE,6327409267258,1468941189000,28.059786,-82.403949,-3,8.25,271,9,0,fused
783,FALSE,FALSE,6327409267258,1468941189000,28.059786,-82.403949,-3,8.25,271,9,0,fused
784,FALSE,FALSE,6328403148768,1468941190000,28.059792,-82.404044,-3,8.25,270.799988,9,11,gps
785,FALSE,FALSE,6329396497725,1468941191000,28.059795,-82.404126,-2,8.25,269,9,0,fused
786,FALSE,FALSE,6329396497725,1468941191000,28.059795,-82.404126,-2,8.25,269,9,0,fused
787,FALSE,FALSE,6330395912829,1468941192000,28.059796,-82.404206,-2,8,269.399994,9,11,gps
788,FALSE,FALSE,6331393098558,1468941193000,28.059797,-82.40429,-1,8,270,9,0,fused
789,FALSE,FALSE,6331393098558,1468941193000,28.059797,-82.40429,-1,8,270,9,0,fused
790,FALSE,FALSE,6332391202829,1468941194000,28.0598,-82.40437,-1,7.75,271.299988,9,11,gps
791,FALSE,FALSE,6333390184235,1468941195000,28.05981,-82.404457,-3,8,273,10,0,fused
792,FALSE,FALSE,6333390184235,1468941195000,28.05981,-82.404457,-3,8,273,10,0,fused
793,FALSE,FALSE,6334392040224,1468941196000,28.059822,-82.40454,-4,7.75,276,9,0,fused
794,FALSE,FALSE,6334392040224,1468941196000,28.059822,-82.40454,-4,7.75,276,9,0,fused
795,FALSE,FALSE,6335387171525,1468941197000,28.059818,-82.404611,-4,7.75,279.600006,10,11,gps
796,FALSE,FALSE,6335727000000,1468941197089,28.059818,-82.40461,0,0,0,14.417,0,fused
797,FALSE,FALSE,6335727000000,1468941197089,28.059818,-82.40461,0,0,0,14.417,0,fused
798,FALSE,FALSE,6336386432670,1468941198000,28.059828,-82.404676,-4,7.25,284.299988,9,11,gps
799,FALSE,FALSE,6337388843712,1468941199000,28.059845,-82.404735,-4,7,286,9,0,fused
800,FALSE,FALSE,6337388843712,1468941199000,28.059845,-82.404735,-4,7,286,9,0,fused
801,FALSE,FALSE,6338406381941,1468941200000,28.05987,-82.404801,-4,7,291,9,0,fused
802,FALSE,FALSE,6338406381941,1468941200000,28.05987,-82.404801,-4,7,291,9,0,fused
803,FALSE,FALSE,6339397648555,1468941201000,28.059897,-82.404846,-7,6.25,293,10,11,gps
804,FALSE,FALSE,6340393250065,1468941202000,28.059912,-82.40489,-6,4.75,291,10,0,fused
805,FALSE,FALSE,6340393250065,1468941202000,28.059912,-82.40489,-6,4.75,291,10,0,fused
806,FALSE,FALSE,6341388564545,1468941203000,28.059918,-82.40492,-6,3.5,286.5,10,11,gps
807,FALSE,FALSE,6342395285950,1468941204000,28.059925,-82.404934,-6,2.25,293,10,0,fused
808,FALSE,FALSE,6342395285950,1468941204000,28.059925,-82.404934,-6,2.25,293,10,0,fused
809,FALSE,FALSE,6343404478241,1468941205000,28.059939,-82.404953,-8,2.25,299,10,0,fused
810,FALSE,FALSE,6343404478241,1468941205000,28.059939,-82.404953,-8,2.25,299,10,0,fused
811,FALSE,FALSE,6344393275011,1468941206000,28.05996,-82.404983,-9,3,300.700012,11,11,gps
812,FALSE,FALSE,6345408787303,1468941207000,28.059974,-82.405014,-9,3.75,288,10,0,fused
813,FALSE,FALSE,6345408787303,1468941207000,28.059974,-82.405014,-9,3.75,288,10,0,fused
814,FALSE,FALSE,6346411164855,1468941208000,28.059978,-82.405048,-10,4,271,10,0,fused
